413.04739195,45475.7931443,3286.93636362,3135.87555885,9663.23159458,22.6536959761,2.94026825633,10699.5965722,17.0241728762,5.14362146052,275.402980624,24.1678092398,36.0476453055,7144.84605063,456.483755586,20.5704918032,67057.9918029,2.40938897172,15.9798807749,2834.02921012,4026.06482859,0.0
56.9855003226,5209.53577145,367.209073134,211.105469885,1100.63341649,19.285921424,2.71407857604,390.722520058,6.92463750806,2.95838398042,42.8592142396,5.0,25.7420251774,947.548523929,8.77432168203,5.89441067972,6925.44245687,0.28157152074,3.03519644009,460.703809367,483.316767961,0.0
321.390311012,34759.9235457,2513.41289172,2451.78448146,7412.73880145,21.6080933538,2.98476198495,7879.36158423,14.3990428882,5.74428679676,209.552262281,18.8285618065,37.3157165709,5560.20190616,337.685500195,15.676181656,50967.9471941,3.96666947309,12.6428511291,2308.11333794,3041.64108308,0.0
44.6751453809,3663.38735738,272.445776179,269.095396633,701.999689258,14.8872597327,2.37770675189,176.936165488,3.66751453809,5.21337506103,22.949038931,5.0,28.4815243929,782.662183155,12.3439428241,3.80254805345,4723.68628754,1.57961557239,20.8535091225,579.235539573,177.401163047,0.0
63.1253454594,5617.83547305,399.662540285,317.675639045,1210.4927884,19.1982093506,2.80179064942,432.605035098,7.07813363648,3.94514480597,41.9820935058,5.0,29.1189400027,1063.10918061,13.5984857181,5.23657012935,7463.99458744,2.03581298839,3.25447662355,571.001741645,485.290289612,0.0
396.339556751,43522.4363339,3145.93358937,3011.17508983,9252.99746624,22.4630968853,2.94837885595,10185.5062158,16.5456474992,5.25311455527,263.3992932,23.1945372865,36.2787973945,6855.98704548,434.828454624,19.6783258459,64124.9962184,2.69325995812,15.371585804,2738.16192272,3846.61781219,0.0
82.1032985002,6642.78166279,498.619791001,655.342880502,1504.33853701,18.3309895501,3.00516492501,533.272567004,7.41032985002,7.39483507499,39.0,5.0,38.6084634252,1384.87369376,26.2065970004,3.0,8837.89493855,8.0,3.05164925009,900.479164005,467.342880502,0.0
68.4932319751,5755.12071266,455.35710315,464.382082702,1394.9651136,21.3367778325,3.0261582475,383.380652264,5.34782654877,5.30627268252,34.56949485,4.6307912375,40.2677121138,1164.32507763,21.5081984626,3.0,7775.70594233,8.3692087625,3.6307912375,773.948716676,374.591613526,0.0
82.8426386709,6784.36530548,503.055832025,664.954302722,1535.39082418,18.5527916013,3.04213193355,549.53805076,7.48426386709,7.35786806645,39.0,5.0,39.3847706045,1412.59895016,27.6852773418,3.0,9016.07591969,8.0,3.42131933546,918.223328102,476.954302722,0.0
62.4086869748,5264.3007493,433.91632553,379.777933173,1320.79161264,22.2929206183,2.99718422369,308.193060474,4.46411882253,4.52397403961,32.8310534214,4.48592111845,40.1373290066,1049.87768357,18.1761857243,3.0,7179.56540241,8.51407888155,3.48592111845,706.439241196,328.522915666,0.0
254.872067352,26983.1013111,1952.0441218,1955.31943472,5779.48988672,20.8492687295,3.01705239449,5832.63397528,12.4939087251,6.18020732561,161.762456156,14.9537126613,38.235993243,4410.17897026,251.470106713,12.1242366062,39290.9278427,5.09683380713,10.2210704133,1926.44069713,2327.21577192,0.0
84.0,6993.66756299,510.0,680.0,1584.0,18.9,3.1,575.0,7.6,7.3,39.0,5.0,40.6,1454.102702,30.0,3.0,9280.77026499,8.0,4.0,944.102701999,492.0,0.0
78.831659996,6589.08723968,491.787754272,608.135462801,1520.99547424,19.7121677149,3.07538885712,511.134084236,6.84936014227,6.63549914234,37.5233314274,4.87694428562,40.4892498571,1358.78598564,27.1697185692,3.0,8788.62573532,8.12305571438,3.87694428562,888.656037098,452.868282827,0.0
66.9498316675,5630.61975451,449.918454447,442.921468901,1376.1503289,21.5793121665,3.01880872223,364.308634177,5.1236660279,5.10783550011,34.1285233336,4.59404361113,40.23463925,1135.29445279,20.663003056,3.0,7624.48945981,8.40595638887,3.59404361113,756.824322787,362.90586834,0.0
78.786412527,6659.11023349,482.442466214,589.507017433,1490.71402414,18.974479821,3.02552017896,539.435885452,7.46966031318,6.46210201327,39.7447982104,5.0,37.7325268899,1357.68663622,25.9036098427,3.55859865782,8837.50769925,6.51040357915,3.81380044739,852.341625039,490.138004474,0.0
83.7010322454,6948.747675,508.206193473,676.113419191,1571.44335431,18.8103096736,3.08505161227,568.4227094,7.57010322454,7.31494838773,39.0,5.0,40.2860838577,1444.7887092,29.4020644909,3.0,9222.94877115,8.0,3.85051612272,938.824773891,488.113419191,0.0
125.307884093,11835.4130121,858.610468422,988.305202875,2598.24892107,19.3712307166,3.07994762908,1846.01953068,8.78308988421,7.0292929926,68.6775089597,7.40628451025,40.0285074288,2170.16519027,83.539830353,5.20576080106,16546.4386335,7.29816701784,5.5039278189,1183.01902426,935.658706577,0.0
84.0,6996.3127173,510.0,680.0,1584.0,18.9,3.1,575.0,7.6,7.3,39.0,5.0,40.6,1454.50964881,30.0,3.0,9283.82236611,8.0,4.0,944.509648815,492.0,0.0
