1,249.9113502,22375.96385,2162.100878,1225.984418,5454.832714,19.49281816,2.394080519,5500.042142,17.46935063,6.407602626,216.4441035,21.05709088,22.6456727,9845.341802,67.76953255,26.88371431,37259.2632,12.35096101,55.04867516,3762.94968,5977.057993,0
2,175.6163888,15985.36407,1387.706924,1626.745621,3426.364474,16.25590076,2.301597164,3407.143832,14.38657215,10.69266471,150.472644,16.74120101,19.19296081,11282.84141,79.79236862,30.27477064,25899.84106,7.418515439,29.76989162,2465.408218,8758.957292,0
3,253.0181704,22643.20196,2194.484,1209.225637,5539.657931,19.62817755,2.39794793,5587.561655,17.59826433,6.228412578,219.2028567,21.23757007,22.79005605,9785.229342,67.2667691,26.74190923,37734.28441,12.55722293,56.10576753,3817.209458,5860.726266,0
4,96.76372212,9414.536675,571.2874275,1954.810155,1384.464877,13.90049179,2.320912843,1112.231949,10.69771789,14.42406063,78.08636632,11.4818021,17.74052717,11863.08719,88.94078314,32.27267368,13891.69642,2.086366316,4.159157903,1024.28133,10829.73307,0
5,161.6873397,15062.8506,1132.109486,1544.369877,2995.308519,15.63511473,2.379700902,2032.56114,11.44925225,11.02727806,99.56410821,11.40099699,25.163749,9802.292646,71.73539329,27.71046844,22046.94279,4.99501503,3.198006012,1130.748955,8643.279084,0
6,122.4644572,13594.92187,890.1371727,911.5209388,3118.46135,25.06424861,3.445320004,1151.5862,7.886699989,5.348488536,78.88951429,6.662914267,39.50583723,2573.877735,51.19282842,16.20971422,18268.85287,2.889514289,24.23785722,878.1083994,1667.420993,0
7,292.3304209,26832.28925,2280.728081,535.6434314,6464.286973,21.30016869,2.726540941,3817.053139,12.31635235,2.587503781,141.1849129,10.24486353,44.00872443,3896.76292,30.69265537,15.57106708,38695.84271,10.77568234,5.510272937,1305.903175,2521.5524,0
8,131.1572762,12161.14247,924.2990782,1866.56656,2212.501566,14.31888548,2.246253871,2154.725096,12.54179569,13.25690399,110.9944278,14.15851397,17.12681118,12143.06067,86.9869968,32.30402474,19102.20877,4.466873109,14.64272469,1688.941807,10423.68357,0
9,142.5918015,13142.48355,1043.483839,1804.886548,2523.689189,14.81707019,2.26048772,2476.837096,13.01625732,12.59740232,121.1479067,14.82276025,17.6582082,11921.41596,85.13659644,31.78211695,20848.08547,5.226011716,18.53331004,1888.239455,9995.529392,0
10,101.9322252,10255.22601,635.4091691,1745.001233,1733.17732,16.14556033,2.547034853,1120.14622,10.13241287,12.59893297,78.24788204,10.51270777,22.11760323,9994.996347,81.34954421,29.04235924,14771.95711,2.247882038,8.197050952,994.8854691,8987.16171,0
